"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000183",9.79531451301681,-1.41636645681581,0.715718730615288,-1.97894283917677,0.0478224423042689,0.0852278417998902
"ENSMUSG00000000184",209.895048593653,0.119248527217241,0.657444940403997,0.181381770379073,0.856067926681798,0.897508852849581
"ENSMUSG00000000194",1082.16037026886,1.34941354081562,0.22116272084922,6.10145116516088,1.05109755552825e-09,6.64938187243915e-09
"ENSMUSG00000000197",132.798417043078,3.16695875071973,0.32730974535152,9.67572397613311,3.82375578779058e-22,6.9622320033911e-21
"ENSMUSG00000000202",40.5552390132014,0.513628170621093,0.467951080436933,1.0976108232115,0.272374464718916,0.371840372833794
"ENSMUSG00000000214",1301.85822950419,-0.268724477823585,0.220195406486874,-1.22039093417512,0.222316712438216,0.314613839462384
"ENSMUSG00000000215",6.82177293629324,3.11611158521026,0.974159562724374,3.19876917955373,0.00138015621598354,0.00362390606471737
"ENSMUSG00000000223",53.641320802965,3.37245136800728,0.768163710606558,4.39027686603983,1.13206428546427e-05,4.29364907134212e-05
"ENSMUSG00000000247",383.122392808264,0.0569355940547229,0.235248415074851,0.242023284350746,0.80876212117638,0.86250743874807
"ENSMUSG00000000248",298.714877787648,4.56030226234871,0.627034118630176,7.27281359475491,3.52076010007202e-13,3.20800374676639e-12
"ENSMUSG00000000253",780.478944632516,0.30304971401048,0.204282292317187,1.48348498821395,0.137945601974919,0.211332701771366
"ENSMUSG00000000266",0.989194422981968,1.74028429298235,2.37302364832398,0.733361546654404,0.463337945927751,0.568592452617924
"ENSMUSG00000000275",31.8074216716113,3.2132937409196,0.750083183710929,4.28391651846171,1.83631837110991e-05,6.73758007223575e-05
"ENSMUSG00000000276",1521.69368199366,1.83413365369053,0.224319098916396,8.17644891830686,2.92331371443447e-16,3.49099184132689e-15
"ENSMUSG00000000278",1440.87167024255,-0.219884849279802,0.17088873272131,-1.28671355787041,0.198194145721133,0.286585812009398
"ENSMUSG00000000282",828.546755655512,1.71308850946673,0.220726159210527,7.76114854530132,8.4163668212708e-15,8.89314172869425e-14
"ENSMUSG00000000290",16.1106293404097,-1.501871047424,0.646014997342156,-2.32482380997812,0.0200813832998976,0.0399906511476254
"ENSMUSG00000000295",96.0099068486962,1.26660360023044,0.334213915248748,3.78979911500016,0.000150769163571595,0.000474715221756727
"ENSMUSG00000000296",67.9580789219704,-0.468993791201232,0.336129481520768,-1.39527716842729,0.162932274278293,0.243196564097409
"ENSMUSG00000000301",59.512383579492,1.07429957875117,0.289007792504183,3.71719935107154,0.000201443489131527,0.000621185231343844
"ENSMUSG00000000303",17191.1013510145,0.477016717224333,0.184920626404868,2.57957549948995,0.00989218322043286,0.0213548079701043
"ENSMUSG00000000305",1126.99090711173,0.121285019571577,0.246197098770389,0.492633829469661,0.62227134023827,0.712271602084779
